index,date,temperature,precipitation,humidity,location
1711,2014/9/7,26.8,0,80,Kumamoto
1712,2014/9/8,27.1,0,64,Kumamoto
1713,2014/9/9,24.9,0,59,Kumamoto
1714,2014/9/10,25.3,0,63,Kumamoto
1715,2014/9/11,25.3,0,61,Kumamoto
1716,2014/9/12,24.3,0,63,Kumamoto
1717,2014/9/13,22.2,1,72,Kumamoto
1718,2014/9/14,24.5,0,58,Kumamoto
1719,2014/9/15,25,0,68,Kumamoto
1720,2014/9/16,25.6,0,64,Kumamoto
1721,2014/9/17,25,0,59,Kumamoto
1722,2014/9/18,22.9,0,60,Kumamoto
1723,2014/9/19,19.4,15,85,Kumamoto
1724,2014/9/20,18.7,2.5,78,Kumamoto
1725,2014/9/21,20.8,1,83,Kumamoto
1726,2014/9/22,23.4,0,81,Kumamoto
1727,2014/9/23,24.7,0.5,70,Kumamoto
1728,2014/9/24,24,17.5,91,Kumamoto
1729,2014/9/25,24.3,2,76,Kumamoto
1730,2014/9/26,23.1,0,60,Kumamoto
1731,2014/9/27,23.5,0,69,Kumamoto
1732,2014/9/28,24.3,0,65,Kumamoto
1733,2014/9/29,23.1,0,63,Kumamoto
1734,2014/9/30,22.2,0.5,75,Kumamoto
1735,2014/10/1,21.4,24,87,Kumamoto
1736,2014/10/2,22.4,1,92,Kumamoto
1737,2014/10/3,23,0,71,Kumamoto
1738,2014/10/4,21.9,0,60,Kumamoto
1739,2014/10/5,20.5,8,75,Kumamoto
1740,2014/10/6,19.8,0,65,Kumamoto
1741,2014/10/7,18.2,0,58,Kumamoto
1742,2014/10/8,20,0,65,Kumamoto
1743,2014/10/9,23,0,67,Kumamoto
1744,2014/10/10,24.3,0,63,Kumamoto
1745,2014/10/11,23.4,0,62,Kumamoto
1746,2014/10/12,24.5,0,62,Kumamoto
1747,2014/10/13,22.3,18,79,Kumamoto
1748,2014/10/14,17.8,0,64,Kumamoto
1749,2014/10/15,15.1,0,65,Kumamoto
1750,2014/10/16,16.1,0,69,Kumamoto
1751,2014/10/17,17.4,0,66,Kumamoto
1752,2014/10/18,18.3,0,63,Kumamoto
1753,2014/10/19,18.9,0,55,Kumamoto
1754,2014/10/20,19.8,0,70,Kumamoto
1755,2014/10/21,21.1,45.5,80,Kumamoto
1756,2014/10/22,19.9,44.5,85,Kumamoto
1757,2014/10/23,17.8,0,62,Kumamoto
1758,2014/10/24,17.5,0,74,Kumamoto
1759,2014/10/25,18.7,0,73,Kumamoto
1760,2014/10/26,20.9,0,75,Kumamoto
1761,2014/10/27,18.8,0,71,Kumamoto
1762,2014/10/28,15.9,0,48,Kumamoto
1763,2014/10/29,15.2,0,63,Kumamoto
1764,2014/10/30,18.3,0,64,Kumamoto
1765,2014/10/31,19.2,1,77,Kumamoto
1766,2014/11/1,19.3,5.5,93,Kumamoto
1767,2014/11/2,18.4,0.5,75,Kumamoto
1768,2014/11/3,13.3,0,54,Kumamoto
1769,2014/11/4,11.8,0,68,Kumamoto
1770,2014/11/5,13.6,0,68,Kumamoto
1771,2014/11/6,14.9,0,75,Kumamoto
1772,2014/11/7,15.5,0,69,Kumamoto
1773,2014/11/8,16.2,0,75,Kumamoto
1774,2014/11/9,16.9,19,85,Kumamoto
1775,2014/11/10,16.8,0,67,Kumamoto
1776,2014/11/11,15.2,0,71,Kumamoto
1777,2014/11/12,14,0,72,Kumamoto
1778,2014/11/13,10.4,0,56,Kumamoto
1779,2014/11/14,9.7,0,65,Kumamoto
1780,2014/11/15,9.6,0,70,Kumamoto
1781,2014/11/16,10.2,0,69,Kumamoto
1782,2014/11/17,10.8,0,77,Kumamoto
1783,2014/11/18,10,0,72,Kumamoto
1784,2014/11/19,10.3,0,70,Kumamoto
1785,2014/11/20,11.3,0,71,Kumamoto
1786,2014/11/21,11.4,0,83,Kumamoto
1787,2014/11/22,14,0,80,Kumamoto
1788,2014/11/23,14.1,0,77,Kumamoto
1789,2014/11/24,16.4,0,76,Kumamoto
1790,2014/11/25,17.5,10,83,Kumamoto
1791,2014/11/26,13.9,0.5,80,Kumamoto
1792,2014/11/27,12.3,0,80,Kumamoto
1793,2014/11/28,15.9,0.5,75,Kumamoto
1794,2014/11/29,16.2,3,76,Kumamoto
1795,2014/11/30,13,23.5,91,Kumamoto
1796,2014/12/1,12.5,2.5,68,Kumamoto
1,2010/1/1,4.8,0,33,Tokyo
2,2010/1/2,6.3,0,35,Tokyo
3,2010/1/3,5.7,0,41,Tokyo
4,2010/1/4,6.5,0,41,Tokyo
5,2010/1/5,7.3,2.5,49,Tokyo
6,2010/1/6,6.5,0,30,Tokyo
7,2010/1/7,7.3,0,35,Tokyo
8,2010/1/8,7.6,0,39,Tokyo
9,2010/1/9,7.2,0,34,Tokyo
10,2010/1/10,7,0,36,Tokyo
11,2010/1/11,5.3,0,49,Tokyo
12,2010/1/12,3.9,6.5,68,Tokyo
13,2010/1/13,5.3,0,44,Tokyo
14,2010/1/14,3.8,0,31,Tokyo
15,2010/1/15,4.6,0,37,Tokyo
16,2010/1/16,3.8,0,31,Tokyo
17,2010/1/17,4.9,0,29,Tokyo
18,2010/1/18,5.3,0,43,Tokyo
19,2010/1/19,8.4,0,51,Tokyo
20,2010/1/20,11.6,0,47,Tokyo
21,2010/1/21,13,0,51,Tokyo
22,2010/1/22,7,0,27,Tokyo
23,2010/1/23,6.3,0,37,Tokyo
24,2010/1/24,7,0,42,Tokyo
25,2010/1/25,8.2,0,42,Tokyo
26,2010/1/26,6.7,0,30,Tokyo
27,2010/1/27,7.2,0,41,Tokyo
28,2010/1/28,12.2,0,54,Tokyo
29,2010/1/29,8.9,0,55,Tokyo
30,2010/1/30,8.9,0,43,Tokyo
31,2010/1/31,9.2,0,53,Tokyo
32,2010/2/1,5.9,31.5,69,Tokyo
33,2010/2/2,4.2,1.5,64,Tokyo
34,2010/2/3,3.7,0.5,55,Tokyo
35,2010/2/4,2.9,0,53,Tokyo
36,2010/2/5,4.9,0,41,Tokyo
37,2010/2/6,3.2,0,37,Tokyo
38,2010/2/7,4.9,0,34,Tokyo
39,2010/2/8,6.3,0,42,Tokyo
40,2010/2/9,11.8,0,54,Tokyo
41,2010/2/10,8.5,0,71,Tokyo
42,2010/2/11,4.5,10,76,Tokyo
43,2010/2/12,3.5,2,66,Tokyo
44,2010/2/13,2.2,0.5,71,Tokyo
45,2010/2/14,4.6,0,57,Tokyo
46,2010/2/15,5.3,17,70,Tokyo
47,2010/2/16,3.9,0.5,65,Tokyo
48,2010/2/17,3.1,0,59,Tokyo
49,2010/2/18,3.5,2,67,Tokyo
50,2010/2/19,5.7,0,60,Tokyo
51,2010/2/20,7,0,43,Tokyo
52,2010/2/21,6.1,0,42,Tokyo
53,2010/2/22,6.5,0,58,Tokyo
54,2010/2/23,9.7,0,58,Tokyo
55,2010/2/24,12,0,62,Tokyo
56,2010/2/25,13.9,0,67,Tokyo
57,2010/2/26,16.9,2.5,72,Tokyo
58,2010/2/27,10.9,30,80,Tokyo
59,2010/2/28,6.4,17,76,Tokyo
60,2010/3/1,9,0.5,75,Tokyo
61,2010/3/2,5.3,1,72,Tokyo
62,2010/3/3,8.4,0,63,Tokyo
63,2010/3/4,7.6,4.5,61,Tokyo
64,2010/3/5,12.5,6,73,Tokyo
65,2010/3/6,11.4,5,80,Tokyo
66,2010/3/7,6.2,7.5,78,Tokyo
67,2010/3/8,5.5,0,60,Tokyo
68,2010/3/9,3.5,23,72,Tokyo
69,2010/3/10,5.3,8,77,Tokyo
70,2010/3/11,8.6,0,41,Tokyo
71,2010/3/12,10.3,0,51,Tokyo
72,2010/3/13,16.1,0,51,Tokyo
73,2010/3/14,10.7,0,47,Tokyo
74,2010/3/15,13.7,0,64,Tokyo
75,2010/3/16,15.5,31.5,69,Tokyo
76,2010/3/17,9.8,0,38,Tokyo
77,2010/3/18,9.6,0,59,Tokyo
78,2010/3/19,8.7,0,63,Tokyo
79,2010/3/20,15.2,0,61,Tokyo
80,2010/3/21,15.3,4.5,44,Tokyo
81,2010/3/22,9.8,0,38,Tokyo
82,2010/3/23,10.9,2,67,Tokyo
83,2010/3/24,6.9,24.5,78,Tokyo
84,2010/3/25,5.3,22.5,83,Tokyo
85,2010/3/26,7.9,3,60,Tokyo
86,2010/3/27,8.1,0,50,Tokyo
87,2010/3/28,5.5,0,59,Tokyo
88,2010/3/29,4.4,0,61,Tokyo
89,2010/3/30,5.9,0,36,Tokyo
90,2010/3/31,9.1,0,50,Tokyo
91,2010/4/1,14.7,0,56,Tokyo
92,2010/4/2,15.2,0,71,Tokyo
93,2010/4/3,11.1,0,40,Tokyo
94,2010/4/4,8.8,0,55,Tokyo
95,2010/4/5,9.4,16,83,Tokyo
96,2010/4/6,14.8,0,72,Tokyo
97,2010/4/7,11.6,2.5,71,Tokyo
98,2010/4/8,8.9,0,43,Tokyo
99,2010/4/9,11.1,0,51,Tokyo
100,2010/4/10,15.6,0,62,Tokyo
101,2010/4/11,17.2,0,62,Tokyo
102,2010/4/12,8.6,30.5,72,Tokyo
103,2010/4/13,15.1,6.5,73,Tokyo
104,2010/4/14,13.9,0,36,Tokyo
105,2010/4/15,6.9,8,70,Tokyo
106,2010/4/16,5.2,9.5,68,Tokyo
107,2010/4/17,6.3,22,73,Tokyo
108,2010/4/18,12,0,55,Tokyo
109,2010/4/19,15.2,0,55,Tokyo
110,2010/4/20,15.6,6.5,71,Tokyo
111,2010/4/21,18.8,0.5,62,Tokyo
112,2010/4/22,9.1,22,70,Tokyo
113,2010/4/23,8.2,3,82,Tokyo
114,2010/4/24,11.2,0,54,Tokyo
115,2010/4/25,12.7,0,44,Tokyo
116,2010/4/26,14.4,0,42,Tokyo
117,2010/4/27,12.7,8,65,Tokyo
118,2010/4/28,14.1,79,86,Tokyo
119,2010/4/29,18.2,0,56,Tokyo
120,2010/4/30,15.2,0,48,Tokyo
121,2010/5/1,16.4,0,45,Tokyo
122,2010/5/2,17.9,0,41,Tokyo
123,2010/5/3,19,0,51,Tokyo
124,2010/5/4,20.6,0,61,Tokyo
125,2010/5/5,21.9,0,64,Tokyo
126,2010/5/6,22.4,0,59,Tokyo
127,2010/5/7,20.4,6,77,Tokyo
128,2010/5/8,19.7,0,53,Tokyo
129,2010/5/9,20.7,0,44,Tokyo
130,2010/5/10,19.1,0,55,Tokyo
131,2010/5/11,17.1,18.5,77,Tokyo
132,2010/5/12,16.4,6.5,58,Tokyo
133,2010/5/13,16.5,0,33,Tokyo
134,2010/5/14,15.4,0,44,Tokyo
135,2010/5/15,15.1,0,49,Tokyo
136,2010/5/16,17.3,0,61,Tokyo
137,2010/5/17,20.7,0,61,Tokyo
138,2010/5/18,21.6,0,54,Tokyo
139,2010/5/19,20.3,5.5,70,Tokyo
140,2010/5/20,20.2,24.5,87,Tokyo
141,2010/5/21,24.3,0,55,Tokyo
142,2010/5/22,23.4,0,48,Tokyo
143,2010/5/23,18.3,20,75,Tokyo
144,2010/5/24,18.1,24.5,87,Tokyo
145,2010/5/25,23.5,0,60,Tokyo
146,2010/5/26,17.6,2.5,74,Tokyo
147,2010/5/27,17.6,5.5,71,Tokyo
148,2010/5/28,18.5,0,51,Tokyo
149,2010/5/29,15.6,0,67,Tokyo
150,2010/5/30,14.5,0.5,65,Tokyo
151,2010/5/31,17.4,0,55,Tokyo
152,2010/6/1,17.6,0,54,Tokyo
153,2010/6/2,19.1,0,53,Tokyo
154,2010/6/3,20.9,0,56,Tokyo
155,2010/6/4,22.1,1,58,Tokyo
156,2010/6/5,20.2,0,66,Tokyo
157,2010/6/6,21.4,0,55,Tokyo
158,2010/6/7,23.1,0,59,Tokyo
159,2010/6/8,21.4,0,61,Tokyo
160,2010/6/9,20,5.5,67,Tokyo
161,2010/6/10,22.6,0,60,Tokyo
162,2010/6/11,22.6,0,63,Tokyo
163,2010/6/12,24.5,0,65,Tokyo
164,2010/6/13,23.2,0,65,Tokyo
165,2010/6/14,18.6,20.5,83,Tokyo
166,2010/6/15,23.1,2,76,Tokyo
167,2010/6/16,25.8,12.5,75,Tokyo
168,2010/6/17,26.7,0,60,Tokyo
169,2010/6/18,24.4,16.5,76,Tokyo
170,2010/6/19,25.2,9.5,75,Tokyo
171,2010/6/20,26.2,0,70,Tokyo
172,2010/6/21,25.9,0,71,Tokyo
173,2010/6/22,26.1,0,72,Tokyo
174,2010/6/23,24.2,20.5,81,Tokyo
175,2010/6/24,25.1,0,60,Tokyo
176,2010/6/25,26.2,0,59,Tokyo
177,2010/6/26,26.2,0,72,Tokyo
178,2010/6/27,26.6,3,78,Tokyo
179,2010/6/28,28,4,76,Tokyo
180,2010/6/29,26.4,4,80,Tokyo
181,2010/6/30,25.6,9,74,Tokyo
182,2010/7/1,27,0.5,73,Tokyo
183,2010/7/2,26.6,0,71,Tokyo
184,2010/7/3,26.2,1,74,Tokyo
185,2010/7/4,27.2,11,78,Tokyo
186,2010/7/5,26.8,3,77,Tokyo
187,2010/7/6,27.1,0.5,76,Tokyo
188,2010/7/7,25.4,6,79,Tokyo
189,2010/7/8,26.4,0,75,Tokyo
190,2010/7/9,25.5,24,78,Tokyo
191,2010/7/10,27.3,0,64,Tokyo
192,2010/7/11,26.3,5,74,Tokyo
193,2010/7/12,27.4,2.5,75,Tokyo
194,2010/7/13,23.8,2.5,79,Tokyo
195,2010/7/14,26.1,1.5,75,Tokyo
196,2010/7/15,28.4,0,68,Tokyo
197,2010/7/16,28.5,0,70,Tokyo
198,2010/7/17,28.3,0,69,Tokyo
199,2010/7/18,28.3,0,68,Tokyo
200,2010/7/19,29.8,0,61,Tokyo
201,2010/7/20,30.8,0,62,Tokyo
202,2010/7/21,31.5,0,61,Tokyo
203,2010/7/22,31.4,0,60,Tokyo
204,2010/7/23,30.8,1,65,Tokyo
205,2010/7/24,30.8,0,63,Tokyo
206,2010/7/25,29.5,0,64,Tokyo
207,2010/7/26,28.6,0.5,71,Tokyo
208,2010/7/27,29.8,0,64,Tokyo
209,2010/7/28,30,0,59,Tokyo
210,2010/7/29,26.3,6.5,76,Tokyo
211,2010/7/30,26.8,4.5,82,Tokyo
212,2010/7/31,29.2,0,74,Tokyo
213,2010/8/1,29.8,0,71,Tokyo
214,2010/8/2,29.4,0,73,Tokyo
215,2010/8/3,29.5,0,69,Tokyo
216,2010/8/4,29.8,0,68,Tokyo
217,2010/8/5,30,0,68,Tokyo
218,2010/8/6,29.6,0,65,Tokyo
219,2010/8/7,29.2,0,63,Tokyo
220,2010/8/8,29.2,0,64,Tokyo
221,2010/8/9,26.3,24.5,77,Tokyo
222,2010/8/10,27.7,2,76,Tokyo
223,2010/8/11,28.9,0,72,Tokyo
224,2010/8/12,28.7,0.5,73,Tokyo
225,2010/8/13,28.3,0,70,Tokyo
226,2010/8/14,29.4,0,70,Tokyo
227,2010/8/15,31.4,0,65,Tokyo
228,2010/8/16,32.2,0,64,Tokyo
229,2010/8/17,32.3,0,60,Tokyo
230,2010/8/18,30.4,0,67,Tokyo
231,2010/8/19,28.7,0,71,Tokyo
232,2010/8/20,27.8,0,66,Tokyo
233,2010/8/21,28.6,0,66,Tokyo
234,2010/8/22,29.9,0,67,Tokyo
235,2010/8/23,30.3,0,68,Tokyo
236,2010/8/24,29.7,0,71,Tokyo
237,2010/8/25,30.1,0,65,Tokyo
238,2010/8/26,29.9,0,64,Tokyo
239,2010/8/27,30,0,66,Tokyo
240,2010/8/28,30.1,0,62,Tokyo
241,2010/8/29,30.2,0,62,Tokyo
242,2010/8/30,30.5,0,64,Tokyo
243,2010/8/31,30.8,0,63,Tokyo
244,2010/9/1,30.4,0,64,Tokyo
245,2010/9/2,30.1,0,61,Tokyo
246,2010/9/3,30.5,0,62,Tokyo
247,2010/9/4,31.2,0,51,Tokyo
248,2010/9/5,30.1,0,66,Tokyo
249,2010/9/6,29.8,0,67,Tokyo
250,2010/9/7,31,0,57,Tokyo
251,2010/9/8,25.8,102,79,Tokyo
252,2010/9/9,24.6,1,65,Tokyo
253,2010/9/10,26,0,62,Tokyo
254,2010/9/11,28.4,0,67,Tokyo
255,2010/9/12,28.1,0,71,Tokyo
256,2010/9/13,28.7,1,70,Tokyo
257,2010/9/14,25.8,3,69,Tokyo
258,2010/9/15,23,1.5,67,Tokyo
259,2010/9/16,20.6,98,86,Tokyo
260,2010/9/17,24.5,0,67,Tokyo
261,2010/9/18,25.9,0,59,Tokyo
262,2010/9/19,26,0,68,Tokyo
263,2010/9/20,25.9,0.5,73,Tokyo
264,2010/9/21,27.8,0,68,Tokyo
265,2010/9/22,28.1,0,68,Tokyo
266,2010/9/23,19.8,59.5,83,Tokyo
267,2010/9/24,18.3,4.5,65,Tokyo
268,2010/9/25,17.8,17.5,59,Tokyo
269,2010/9/26,19.3,4.5,56,Tokyo
270,2010/9/27,16.3,54,87,Tokyo
271,2010/9/28,18.9,65,85,Tokyo
272,2010/9/29,22.4,0,53,Tokyo
273,2010/9/30,19.2,16,79,Tokyo
274,2010/10/1,20.9,0.5,72,Tokyo
275,2010/10/2,21.2,0,64,Tokyo
276,2010/10/3,20.9,0,64,Tokyo
277,2010/10/4,20.4,3,80,Tokyo
278,2010/10/5,22.6,0,70,Tokyo
279,2010/10/6,22,0,64,Tokyo
280,2010/10/7,21.1,0,66,Tokyo
281,2010/10/8,20.9,0,65,Tokyo
282,2010/10/9,17.5,30,82,Tokyo
283,2010/10/10,19.8,54,85,Tokyo
284,2010/10/11,23.4,0,59,Tokyo
285,2010/10/12,22.5,3,76,Tokyo
286,2010/10/13,23,2.5,75,Tokyo
287,2010/10/14,21.4,1,69,Tokyo
288,2010/10/15,21.3,0,70,Tokyo
289,2010/10/16,21.4,1.5,62,Tokyo
290,2010/10/17,20.9,0,59,Tokyo
291,2010/10/18,19.4,0,54,Tokyo
292,2010/10/19,18.6,0,62,Tokyo
293,2010/10/20,18.9,0,65,Tokyo
294,2010/10/21,18.4,3,77,Tokyo
295,2010/10/22,17.7,0,63,Tokyo
296,2010/10/23,16.4,0,56,Tokyo
297,2010/10/24,15.4,16,70,Tokyo
298,2010/10/25,17.9,2,79,Tokyo
299,2010/10/26,16.7,1.5,70,Tokyo
300,2010/10/27,12.6,0,41,Tokyo
301,2010/10/28,10,33.5,73,Tokyo
302,2010/10/29,13.9,0,64,Tokyo
303,2010/10/30,12.3,58.5,81,Tokyo
304,2010/10/31,15.9,1,79,Tokyo
305,2010/11/1,16.6,50.5,82,Tokyo
306,2010/11/2,16.6,0,45,Tokyo
307,2010/11/3,14.6,0,39,Tokyo
308,2010/11/4,12.1,0,52,Tokyo
309,2010/11/5,13.9,0,54,Tokyo
310,2010/11/6,15.4,0,56,Tokyo
311,2010/11/7,14.9,0,61,Tokyo
312,2010/11/8,16.1,0,62,Tokyo
313,2010/11/9,16.8,0,43,Tokyo
314,2010/11/10,14.3,0,41,Tokyo
315,2010/11/11,14.1,0,43,Tokyo
316,2010/11/12,15.3,0,59,Tokyo
317,2010/11/13,16.2,0,51,Tokyo
318,2010/11/14,15.6,0,62,Tokyo
319,2010/11/15,11.9,6.5,67,Tokyo
320,2010/11/16,10,0,48,Tokyo
321,2010/11/17,8.8,4,72,Tokyo
322,2010/11/18,10.9,0.5,58,Tokyo
323,2010/11/19,11.7,0,53,Tokyo
324,2010/11/20,13.3,0,60,Tokyo
325,2010/11/21,14.1,0,67,Tokyo
326,2010/11/22,14.1,3.5,73,Tokyo
327,2010/11/23,13.8,18.5,68,Tokyo
328,2010/11/24,11.3,0,46,Tokyo
329,2010/11/25,10.6,8,60,Tokyo
330,2010/11/26,12.8,3,68,Tokyo
331,2010/11/27,12.1,0,58,Tokyo
332,2010/11/28,13.1,0,55,Tokyo
333,2010/11/29,12.3,0,39,Tokyo
334,2010/11/30,12.2,0,40,Tokyo
335,2010/12/1,13.5,0,48,Tokyo
336,2010/12/2,13.9,0.5,57,Tokyo
337,2010/12/3,17,76,63,Tokyo
338,2010/12/4,12.4,0,37,Tokyo
339,2010/12/5,11.7,0,53,Tokyo
340,2010/12/6,12.9,0,60,Tokyo
341,2010/12/7,12.2,0,57,Tokyo
342,2010/12/8,9.2,7.5,49,Tokyo
343,2010/12/9,9.1,0,45,Tokyo
344,2010/12/10,10.6,0,45,Tokyo
345,2010/12/11,13.1,0,54,Tokyo
346,2010/12/12,11.9,0,44,Tokyo
347,2010/12/13,8.2,9.5,72,Tokyo
348,2010/12/14,11.2,8.5,79,Tokyo
349,2010/12/15,10.6,0,54,Tokyo
350,2010/12/16,6.1,0,57,Tokyo
351,2010/12/17,7,0,49,Tokyo
352,2010/12/18,8.2,0,45,Tokyo
353,2010/12/19,7.4,0,47,Tokyo
354,2010/12/20,10.7,0,50,Tokyo
355,2010/12/21,9.9,15,58,Tokyo
356,2010/12/22,13.3,28.5,65,Tokyo
357,2010/12/23,12.1,0,37,Tokyo
358,2010/12/24,8.2,0,41,Tokyo
359,2010/12/25,5.6,0,36,Tokyo
360,2010/12/26,6.7,0,35,Tokyo
361,2010/12/27,7.2,0,30,Tokyo
362,2010/12/28,7.2,0,46,Tokyo
363,2010/12/29,8.1,0,40,Tokyo
364,2010/12/30,4.9,0,51,Tokyo
365,2010/12/31,5.8,0,39,Tokyo
366,2011/1/1,6.6,0,33,Tokyo
367,2011/1/2,7,0,41,Tokyo
368,2011/1/3,5.9,0,48,Tokyo
369,2011/1/4,6.3,0,40,Tokyo
370,2011/1/5,7.3,0,39,Tokyo
371,2011/1/6,6.5,0,34,Tokyo
372,2011/1/7,4,0,25,Tokyo
373,2011/1/8,5.9,0,33,Tokyo
374,2011/1/9,6.1,0,46,Tokyo
375,2011/1/10,3.4,0,27,Tokyo
376,2011/1/11,3.8,0,31,Tokyo
377,2011/1/12,5.1,0,37,Tokyo
378,2011/1/13,4.4,0,28,Tokyo
379,2011/1/14,3.8,0,36,Tokyo
380,2011/1/15,4,0,52,Tokyo
381,2011/1/16,2.2,0,39,Tokyo
382,2011/1/17,5,0,26,Tokyo
383,2011/1/18,5.5,0,36,Tokyo
384,2011/1/19,6.3,0,41,Tokyo
385,2011/1/20,5.4,0,31,Tokyo
386,2011/1/21,5,0,28,Tokyo
387,2011/1/22,6,0,34,Tokyo
388,2011/1/23,5.7,0,42,Tokyo
389,2011/1/24,5.1,3.5,65,Tokyo
390,2011/1/25,5.9,0,34,Tokyo
391,2011/1/26,5.3,0,37,Tokyo
392,2011/1/27,5.5,0,28,Tokyo
393,2011/1/28,3.7,0,30,Tokyo
394,2011/1/29,4.2,0,40,Tokyo
395,2011/1/30,2.9,0,34,Tokyo
396,2011/1/31,2.9,0,28,Tokyo
397,2011/2/1,5.9,0,30,Tokyo
398,2011/2/2,5.8,0,42,Tokyo
399,2011/2/3,7.4,0,46,Tokyo
400,2011/2/4,8.8,0,40,Tokyo
401,2011/2/5,8.1,0,48,Tokyo
402,2011/2/6,8.3,0,56,Tokyo
403,2011/2/7,8.2,0,42,Tokyo
404,2011/2/8,5.8,1,37,Tokyo
405,2011/2/9,5,5.5,70,Tokyo
406,2011/2/10,6.5,0,31,Tokyo
407,2011/2/11,2,11,74,Tokyo
408,2011/2/12,2.1,2.5,76,Tokyo
409,2011/2/13,4.7,0,41,Tokyo
410,2011/2/14,3.3,21,57,Tokyo
411,2011/2/15,5.3,2.5,58,Tokyo
412,2011/2/16,6.8,0,49,Tokyo
413,2011/2/17,10,0,59,Tokyo
414,2011/2/18,9.1,76.5,54,Tokyo
415,2011/2/19,6.1,0,41,Tokyo
416,2011/2/20,7,1,56,Tokyo
417,2011/2/21,7.1,0,51,Tokyo
418,2011/2/22,6.5,0,55,Tokyo
419,2011/2/23,8.4,0,57,Tokyo
420,2011/2/24,11.4,0,67,Tokyo
421,2011/2/25,14.1,0,49,Tokyo
422,2011/2/26,7.2,0,32,Tokyo
423,2011/2/27,10.4,0,47,Tokyo
424,2011/2/28,4.9,30,78,Tokyo
425,2011/3/1,5.8,10.5,73,Tokyo
426,2011/3/2,6.8,0,51,Tokyo
427,2011/3/3,4.4,0,29,Tokyo
428,2011/3/4,4.6,0,25,Tokyo
429,2011/3/5,7.4,0,35,Tokyo
430,2011/3/6,9.3,0,42,Tokyo
431,2011/3/7,4.5,28,74,Tokyo
432,2011/3/8,6.9,0.5,59,Tokyo
433,2011/3/9,7.4,0,45,Tokyo
434,2011/3/10,6.2,0,29,Tokyo
435,2011/3/11,6.5,0,34,Tokyo
436,2011/3/12,8.2,0,40,Tokyo
437,2011/3/13,11.3,0,49,Tokyo
438,2011/3/14,14.1,0,55,Tokyo
439,2011/3/15,10.9,0,58,Tokyo
440,2011/3/16,7.5,0,43,Tokyo
441,2011/3/17,4.6,0,24,Tokyo
442,2011/3/18,6.1,0,32,Tokyo
443,2011/3/19,12.3,0,41,Tokyo
444,2011/3/20,13.7,0,48,Tokyo
445,2011/3/21,9.6,20,75,Tokyo
446,2011/3/22,6.9,13.5,79,Tokyo
447,2011/3/23,6.4,1.5,63,Tokyo
448,2011/3/24,5.4,0,47,Tokyo
449,2011/3/25,8.1,0,52,Tokyo
450,2011/3/26,7.4,0,39,Tokyo
451,2011/3/27,7.4,0,31,Tokyo
452,2011/3/28,8.6,0,37,Tokyo
453,2011/3/29,10.9,0,42,Tokyo
454,2011/3/30,11.6,0,46,Tokyo
455,2011/3/31,9.7,0,49,Tokyo
456,2011/4/1,11.2,0,42,Tokyo
457,2011/4/2,13.4,0,43,Tokyo
458,2011/4/3,7.9,0,39,Tokyo
459,2011/4/4,9,0,35,Tokyo
460,2011/4/5,10.1,0,28,Tokyo
461,2011/4/6,13.7,0,35,Tokyo
462,2011/4/7,15.7,0,46,Tokyo
463,2011/4/8,17.2,0,50,Tokyo
464,2011/4/9,16.1,0.5,74,Tokyo
465,2011/4/10,13.7,0,57,Tokyo
466,2011/4/11,13.7,12,64,Tokyo
467,2011/4/12,11.4,0.5,29,Tokyo
468,2011/4/13,14.3,0,39,Tokyo
469,2011/4/14,16.7,0,41,Tokyo
470,2011/4/15,18.4,0,51,Tokyo
471,2011/4/16,18.6,0,53,Tokyo
472,2011/4/17,13.6,0,41,Tokyo
473,2011/4/18,14.9,0,55,Tokyo
474,2011/4/19,10.8,23,72,Tokyo
475,2011/4/20,10.9,0,53,Tokyo
476,2011/4/21,12.4,0,65,Tokyo
477,2011/4/22,15.5,0,64,Tokyo
478,2011/4/23,16.5,54,81,Tokyo
479,2011/4/24,16.1,0,47,Tokyo
480,2011/4/25,15,0,48,Tokyo
481,2011/4/26,16.2,0,41,Tokyo
482,2011/4/27,20.1,2,62,Tokyo
483,2011/4/28,19.8,4,49,Tokyo
484,2011/4/29,15.1,0,48,Tokyo
485,2011/4/30,17.6,0,54,Tokyo
486,2011/5/1,18.4,2,64,Tokyo
487,2011/5/2,19.6,0,42,Tokyo
488,2011/5/3,15.8,6,61,Tokyo
489,2011/5/4,17.3,0,59,Tokyo
490,2011/5/5,15.1,0,59,Tokyo
491,2011/5/6,16,0,65,Tokyo
492,2011/5/7,17,1,79,Tokyo
493,2011/5/8,20.6,0,55,Tokyo
494,2011/5/9,19.7,0,45,Tokyo
495,2011/5/10,22.8,1,63,Tokyo
496,2011/5/11,15.2,35,80,Tokyo
497,2011/5/12,15.6,15.5,85,Tokyo
498,2011/5/13,19.8,0,75,Tokyo
499,2011/5/14,20.1,0,47,Tokyo
500,2011/5/15,20.5,0,30,Tokyo
501,2011/5/16,20.3,0,47,Tokyo
502,2011/5/17,18.2,3.5,66,Tokyo
503,2011/5/18,19.4,0,59,Tokyo
504,2011/5/19,20.9,0,53,Tokyo
505,2011/5/20,22,0,56,Tokyo
506,2011/5/21,22.8,0,62,Tokyo
507,2011/5/22,20.8,13.5,71,Tokyo
508,2011/5/23,15.6,7,66,Tokyo
509,2011/5/24,14.6,20.5,71,Tokyo
510,2011/5/25,18.7,0,55,Tokyo
